Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZ_CLIMA:Zone Mean Air Temperature [C](TimeStep),TZ_GUARDA:Zone Mean Air Temperature [C](TimeStep),TZ_HABITACION:Zone Mean Air Temperature [C](TimeStep) 
 01/25  01:42:00,20.4,20.4,20.080871175231374,20.081909942011614 
 01/25  01:43:00,20.4,20.4,20.08190980763381,20.082945978492846 
 01/25  01:44:00,20.4,20.4,20.08294584330571,20.083979388131057 
 01/25  01:45:00,20.4,20.4,20.083979252157499,20.085010142701696 
 01/25  01:46:00,20.4,20.399999999999996,20.085010005964347,20.08603821575984 
 01/25  01:47:00,20.4,20.4,20.086038078281037,20.08706358255876 
 01/25  01:48:00,20.4,20.399999999999996,20.08706344436057,20.088086219972018 
 01/25  01:49:00,20.4,20.4,20.088086081076214,20.08910610641894 
 01/25  01:50:00,20.4,20.400000000000003,20.08910596684702,20.090123221793353 
 01/25  01:51:00,20.4,20.4,20.09012308156651,20.09113754739544 
 01/25  01:52:00,20.4,20.400000000000003,20.091137406534594,20.09214906586657 
 01/25  01:53:00,20.4,20.4,20.092148924392345,20.093157761126986 
 01/25  01:54:00,20.4,20.400000000000003,20.09315761905973,20.09416361831626 
 01/25  01:55:00,20.4,20.400000000000003,20.09416347567603,20.095166623736359 
 01/25  01:56:00,20.4,20.399999999999996,20.095166480542934,20.09616676479722 
 01/25  01:57:00,20.4,20.4,20.096166621070095,20.097164029964789 
 01/25  01:58:00,20.4,20.4,20.097163885723164,20.098158408711308 
 01/25  01:59:00,20.4,20.4,20.09815826397412,20.099149891467869 
 01/25  02:00:00,20.4,20.399999999999996,20.09914974625377,20.10013846957908 
 01/25  02:01:00,20.4,20.399999999999996,20.100138323906447,20.101124135259746 
 01/25  02:02:00,20.4,20.4,20.10112398914668,20.102106881553497 
 01/25  02:03:00,20.4,20.4,20.10210673501782,20.10308670229329 
 01/25  02:04:00,20.4,20.4,20.103086555352566,20.104063592063686 
 01/25  02:05:00,20.4,20.4,20.1040634447352,20.105037546164817 
 01/25  02:06:00,20.4,20.4,20.105037398465588,20.106008560577977 
 01/25  02:07:00,20.4,20.4,20.106008412524763,20.10697663193282 
 01/25  02:08:00,20.4,20.400000000000003,20.106976483542117,20.107941757475979 
 01/25  02:09:00,20.4,20.4,20.107941608764017,20.108903935041164 
 01/25  02:10:00,20.4,20.4,20.108903786023935,20.10986316302061 
 01/25  02:11:00,20.4,20.4,20.109863013713829,20.110819440337836 
 01/25  02:12:00,20.4,20.399999999999996,20.11081929075698,20.1117727664216 
 01/25  02:13:00,20.4,20.4,20.111772616581889,20.112723141181119 
 01/25  02:14:00,20.4,20.4,20.112722991097536,20.11367056498238 
 01/25  02:15:00,20.4,20.400000000000003,20.113670414669657,20.114615038625549 
 01/25  02:16:00,20.4,20.4,20.114614888098179,20.115556563323389 
 01/25  02:17:00,20.4,20.399999999999996,20.115556412595628,20.116495140680717 
 01/25  02:18:00,20.4,20.4,20.11649498976658,20.117430772674774 
 01/25  02:19:00,20.4,20.4,20.117430621588047,20.118363461636489 
 01/25  02:20:00,20.4,20.4,20.118363310390728,20.119293210232656 
 01/25  02:21:00,20.4,20.4,20.119293058841199,20.120220021448885 
 01/25  02:22:00,20.4,20.4,20.120219869924826,20.121143898573359 
 01/25  02:23:00,20.4,20.4,20.121143746929588,20.122064845181364 
 01/25  02:24:00,20.4,20.4,20.122064693430539,20.12298286512051 
 01/25  02:25:00,20.4,20.4,20.12298271327508,20.12389796249665 
 01/25  02:26:00,20.4,20.400000000000003,20.123897810568847,20.124810141660445 
 01/25  02:27:00,20.4,20.399999999999996,20.124809989662297,20.12571940719458 
 01/25  02:28:00,20.4,20.4,20.1257192551379,20.126625763901555 
 01/25  02:29:00,20.4,20.400000000000003,20.126625611797949,20.127529216792014 
 01/25  02:30:00,20.4,20.399999999999996,20.127529064652888,20.128429771073674 
 01/25  02:31:00,20.4,20.4,20.12842961891024,20.129327432140728 
 01/25  02:32:00,20.4,20.400000000000003,20.12932727996399,20.130222205563759 
 01/25  02:33:00,20.4,20.4,20.130222053384533,20.131114097080137 
 01/25  02:34:00,20.4,20.4,20.131113944909044,20.132003112584859 
 01/25  02:35:00,20.4,20.399999999999996,20.13200296043233,20.13288925812181 
 01/25  02:36:00,20.4,20.400000000000003,20.132889105998094,20.133772539875435 
 01/25  02:37:00,20.4,20.4,20.133772387790587,20.1346529641628 
 01/25  02:38:00,20.4,20.400000000000003,20.134652812126704,20.135530537426069 
 01/25  02:39:00,20.4,20.400000000000003,20.13553038544842,20.13640526622525 
 01/25  02:40:00,20.4,20.4,20.136405114315573,20.13727715723135 
 01/25  02:41:00,20.4,20.399999999999996,20.137277005398994,20.138146217219839 
 01/25  02:42:00,20.4,20.4,20.138146065473973,20.1390124530644 
 01/25  02:43:00,20.4,20.4,20.139012301414039,20.139875871731009 
 01/25  02:44:00,20.4,20.400000000000003,20.139875720184987,20.14073648027225 
 01/25  02:45:00,20.4,20.399999999999996,20.14073632883924,20.141594285821936 
 01/25  02:46:00,20.4,20.4,20.141594134510453,20.14244929558999 
 01/25  02:47:00,20.4,20.4,20.14244914440838,20.143301516857546 
 01/25  02:48:00,20.4,20.400000000000003,20.143301365814,20.144150956972245 
 01/25  02:49:00,20.4,20.4,20.144150806074799,20.14499762334386 
 01/25  02:50:00,20.4,20.4,20.1449974726004,20.14584152344003 
 01/25  02:51:00,20.4,20.399999999999996,20.14584137285829,20.146682664782256 
 01/25  02:52:00,20.4,20.4,20.14668251436981,20.147521054942048 
 01/25  02:53:00,20.4,20.4,20.14752090470634,20.148356701537286 
 01/25  02:54:00,20.4,20.4,20.1483565514856,20.149189612228743 
